,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
1786,2201, Si, Non votato,"
Deviazione sul percorso a bordo del canale Muzza per raggiungere la cascian Rosina. Nella cascina si può pranzare con menù fisso a prezzi modici, molto bella la formula di fornitura di griglia e carne da loro prodotta da cuninare nel giardino adiacente la cascina.

E' presente anche un' ampio spaccio di prodotti caseari e macelleria, il tutto di loro produzione.

Per mangiare meglio prenotare info cascina http://www.cascinarosina.it

"," 2 maggio 10

",https://www.piste-ciclabili.com/print/2201-albignano_-_cascina_rosina
1787,3898, Si, Si,"
Percorsi Ciclabili

"," 16 luglio 12

",https://www.piste-ciclabili.com/print/3898-almenno_san_bartolomeo
1788,2381, Non votato, Non votato,"
Itinerario che collega l'alpe Tagliata, alle Tagliate (fantasia valtellinese) e termina a Rasura inserendosi sulla strada provinciale 7 che collega Morbegno a Pescegallo. Necessaria una MTB, pochi passaggi da affrontare con la bici in spalla.

partenza: alpe Tagliata. Per raggiungerla seguire le indicazioni dell'itinerario Regoledo - Alpe Tagliata - Andalo (http://www.piste-ciclabili.com/itinerari/2351-regoledo-alpe-tagliata-andalo) fino al punto di interesse D Bagni dell'Orso. Qui NON seguire la deviazione per Erdona ma proseguire per la ripida salita chiusa spesso da una sbarra (facilmente aggirabile).

1° tratto: alpe Tagliata -> deviazione. Mulattiera abbastanza sconnessa che con vari tornanti sale fra i pascoli. Ad un certo punto da un tornante che svolta a destra prendere la deviazione indicata da una freccia blu.

2° tratto: deviazione -> Tagliate: questo tratto è indicato da segni blu e dopo una breve discesa si restringe in un sentiero. E' percorribile (dal sottoscritto: MTbiker abbastanza inesperto) all'80% in sella e si sviluppa abbastanza in piano (qualche sali e scendi). Prestare comunque attenzione: la costa della montagna è ripida, sassi e radici sul sentiero, attraversamento di piccoli ruscelli.

3° tratto: Tagliate -> Rasura. Questo tragitto si percorre prima su mulattiera poi su strada asfaltata, tutto in discesa (in alcuni tratti forte discesa: ottimi freni!). Si giunge sulla strada provinciale 7 che permette di scendere a Morbegno.

Una cartina più dettagliata di quella di google è visualizzabile a: http://www.valgerolaonline.it/territorio/territorio3.html

"," 16 giugno 10

",https://www.piste-ciclabili.com/print/2381-alpe_tagliata_-_tagliate_-_rasura
1789,364, Si, Non votato,"
Pista ciclopedonale ed aree verdi limitrofe che si snodano lungo le sponde del fiume Serio, creando un unico parco fluviale con aree gioco per bambini ed aree pic nic.

Caratteristiche tecniche: fondo naturale, larghezza 3 m, pendenza massima 4%, buona accessibilità per le persone diversamente abili.

"," 31 gennaio 08

",https://www.piste-ciclabili.com/print/364-alzano_lombardo_-_casnigo
1790,4070, Si, No,"
Bellissimo percorso sulle piste ciclabili dei comuni di Soragna, San Secondo, Roccabianca, Zibello e Busseto, nelle terre di Giuseppe Verdi e Giovannino Guareschi.

"," 10 novembre 12

",https://www.piste-ciclabili.com/print/4070-anello_delle_terre_verdiane
1791,6111, No, No,"
Circuito piacevole a fondo misto

"," 4 gennaio 18

",https://www.piste-ciclabili.com/print/6111-anello_di_mairago
1792,6054, No, No,"
Il percorso è 80% sterrato da percorrere con bici MTB anche ""semplice"", è abbastanza lungo quindi serve un pò di resistenza.

La filosofia del percorso è di effettuare il giro facendo meno asfalto possibile, ovviamente esistono varie varianti che potrete scoprire da soli, attenzione che a volte su google map sembra di poter passare ma poi ci si ""insacca"". Percorso naturalistico e tranquillo ideale per farsi la gamba senza stare nel traffico.

La variante più interessante è verso la fine del percorso (se fatto in senso orario), alle chiuse del Canale Vacchelli se avete ancora ..ormoni.. andate a sinistra verso Zelo Buon Persico ed avanti per intercettare la Muzza e risalire la stessa, stando sulla sponda sinistra.

"," 7 settembre 17

",https://www.piste-ciclabili.com/print/6054-anello_pozzuolo_m_-_crema
1793,5305, No, No,"
Percorso immerso nei boschi che costeggia il Ticino (Ansa di Castelnovate). Il sentiero, in alcuni punti non è ben segnalato; in alcuni tratti è impegnativo a causa di alcuni brevi tratti ripidi e in alcuni punti occorre fare attenzione a sassi , radici e rami, ma è molto suggestivo per lo scenario che si apre sul Fiume.

"," 3 novembre 14

",https://www.piste-ciclabili.com/print/5305-ansa_di_castelnovate
1794,5112, Si, Si,"
Pista ciclopedonale che parte dal centro sportivo di Arcene e raggiunge la chiesa della Madonna delle Quaglie. Nessuna auto fuorché gli abitanti (molto pochi). Possibilità di raggiungere il boschetto di Pognano.

"," 8 giugno 14

",https://www.piste-ciclabili.com/print/5112-arcene_-_bosco_di_pognano_-_lurano
1795,3559, No, No,"
Itinerario con fondo misto, tra vigneti e vecchi borghi quasi abbandonati dove il tempo sembra essersi fermato e la tranquillità è sovrana.

Spettacolo.

"," 19 dicembre 11

",https://www.piste-ciclabili.com/print/3559-ardenno_-_gaggio_-_piazzalunga_-_pioda_-_biolo_-_scheneno_(anello)
1796,2288, Si, Si,"
Collegamento tra la rete ciclabile urbana di Arese e la ciclabile lungo il Canale Villoresi, passando per Valera (Parco delle Groane) e l'area ex Alfa Romeo. Nella prima parte il percorso segue le ciclabili delle vie Valera, Varzi e Nuvolari (tratto finale).

"," 22 novembre 15

",https://www.piste-ciclabili.com/print/2288-arese_-_canale_villoresi
1797,1252, No, Non votato,"
Percorso di allenamento per MTB con pochissimi dislivelli, adatto anche a famiglie. Molti tratti in aperta campagna o aree boschive, possibile anche fermarsi in aree pic-nic

"," 28 marzo 09

",https://www.piste-ciclabili.com/print/1252-arese_-_castellazzo_di_bollate_via_fametta
1798,1597, No, Si,"
Pista ciclabile di via dei Tigli ad Arese (MI)

"," 3 agosto 09

",https://www.piste-ciclabili.com/print/1597-arese_-_via_dei_tigli
1799,569, Si, No,"
Il percoso descritto è un'anello ciclopedonale che circonda il centro di Arese atravverso le seguenti vie cittadine:
via Varzi, via Platani, via Monviso, via Marmolada,
via Einaudi, via Repubblica, via Senato,via Gran Paradiso, via Valera.

Al completamento dell'anello mancano i seguenti tratti:
Via Monviso- Via Resegone. (punto critico pericoloso)
Km. 0.3,Via Senato 0.2 Km


"," 12 giugno 08

",https://www.piste-ciclabili.com/print/569-arese:_anello_cittadino
1800,2444, Si, Si,"
Breve percorso che attraversa il parco del Laghetto Morganda, costituendo un comodo collegamento tra la ciclabile Groane-Expo e il centro di Arese. Il parco è recintato e soggetto ad orari di apertura al pubblico, se è chiuso non è possibile attraversarlo.

"," 5 maggio 16

",https://www.piste-ciclabili.com/print/2444-arese:_laghetto_morganda
1801,2291, Si, Si,"
Partenza dal parcheggio dell'Hotel Rosy, questa ciclabile costeggia la nuova linea tav.

"," 25 settembre 11

",https://www.piste-ciclabili.com/print/2291-arluno_-_boffalora
1802,3676, Si, Si,"
per chi vuole fare una passeggiata domenicale con la famiglia attraverso il WWF e la ciclabile ottima da non perdere da non mancare la visita alla cava con i sassi e le loro facce merita una visita
BUONA PEDALATA A TUTTI e fatemi sapere se vi è piaciuto


"," 7 ottobre 12

",https://www.piste-ciclabili.com/print/3676-arluno_-_pregnana_-_vanzago_passando_per_il_wwf
1803,653, Si, Non votato,"
Il tracciato si sviluppa sulla vecchia strada di servizio AEM (non transitabile a mezzi motorozzati privi di autorizzazione).

E' del tutto pianeggiante (tranne un breve tratto finale in cui si concentra tutta la pendenza) e intervalla tratti nel bosco a tratti in pascoli e prati.
Permette una ottima visuale su tutta l'alta valle (dalla Cima Piazzi al monte Sobretta).
Ricordatevi che siete nel Parco Nazionale dello Stelvio.

Ideale per una passaggiata sia a piedi che in bicicletta in diretto contatto con la natura senza alcuna difficoltà.

Ideale per famiglie con bambini al seguito.

Unico neo, lungo il tragitto non ci sono punti di ristoro: è consigliabile portarsi da bere, oppure affidarsi alle fontane presso le varie baite che si incontrano.

"," 1 agosto 08

",https://www.piste-ciclabili.com/print/653-arnoga_-_torri_di_fraele_(decauville)
1804,6205, No, No,"
Bellissimo itinerario che partendo dal centro di Asola permette di raggiungere il ponte di Calvatone e quindi anche l'oasi dell Bine esclusivamente con strade bianche.

Inizialmente si costeggia il fiume Chiese fino a quando a Bizzololano di butta nell'Oglio.

Da qui si percorre il tortuoso argine fino ad arrivare al ponte sull'Oglio di Calvatone. Consigliato in autunno e primavera.

"," 16 ottobre 18

",https://www.piste-ciclabili.com/print/6205-asola_-_ponte_di_calvatone
1805,1727, Non votato, Non votato,"
Bella escursione che si svolge nella Val Rezzago piacevole dal punto di vista naturalistico ed ambientale

L'itinerario è di media difficoltà, su sentieri ben segnalati e, nella sua parte su sentiero, si svolge all'interno di boschi con buona ombreggiatura e di radure soleggiate; tutti luoghi poco frequentati.

Il fondo nelle parti ciclabili (95%) è sempre buono e percorribile in sella in modo agevole.
Punti di rifornimento acqua sono i ristoranti nei pressi del Santuario di Campoè e l'agriturismo Enco.

Asso, punto di partenza ed arrivo del presente itinerario si può agevolmente raggiungere con i treni delle FNM sulla direttrice di Mariano Comense. A Lentate sul Seveso/Camnago c'è anche la possibilità di scambio tra le FF.SS. e le FNM.

Oltre alla parte ""ciclistica"" la zona offre interessanti spunti architettonici ed urbanistici nei borghi di Rezzago e Caglio; sono degni di nota la chiesa di San Damiano e Cosma, il borgo di Rezzago e l'tinerario/museo a cielo aperto dedicato dalla municipalità Caglio a Giovanni Segantini.

Sempre a Caglio e alla fine del tratto asfaltato del percorso qui descritto, sorge il Santuario dedicato alla Madonna nella località Campoè.
Si tratta di un santuario di origine medievale rifatto dal cinquecento fino al 1700, periodo a cui appartengono gli stucchi delle volte. È inoltre presente un interessante dipinto del 1500 della Madonna del Latte.

Alcuni approfondimenti e foto nelle URL sottoindicate
http://www.montidisera.it/flatnuke3/index.php?mod=05_Foto
http://www.taleaonline.com/talea_articolo.php?id_articolo=414&id_sommario=260&id_numero_da_visulizzare=27 Buona pedalata.

Buona pedalata e buona visita a Caglio e Rezzago

"," 10 ottobre 09

",https://www.piste-ciclabili.com/print/1727-asso_-_rezzago_-_caglio_-_tre_sassi_-_ex_rif._marinella_(anello)
1806,785, Non votato, Non votato,"
Bellissimo itinerario per MTB alla scoperta delle Prealpi Orobie.

La prima parte su strada asfaltata, poi su strada sterrata agro-silvo-pastorale.

"," 13 settembre 08

",https://www.piste-ciclabili.com/print/785-avolasio:_alla_scoperta_delle_prealpi_orobie
1807,2341, Non votato, Non votato,"
Itinerario che permette di raggiungere l'abbazia di Morimondo partendo dalla pista ciclabile del Naviglio Pavese all'altezza di Badile.

Itinerario tutto su strade secondarie o piste ciclabili escluso qualche centinaio di metri su provinciale e l'attraversamento di Rosate.

L'itinerario è descritto partendo dal ponte sul Naviglio di Badile (Zibido S.Giacomo), dove la pista ciclabile del naviglio cambia lato del Naviglio stesso.

C'è un tratto in ghiaia, poco dopo la partenza, abbastanza faticoso.

"," 5 giugno 10

",https://www.piste-ciclabili.com/print/2341-badile_(rozzano)_-_morimondo
1808,3017, Si, Si,"
Tratto iniziale (abbastanza nascosto) della pista ciclabile Camminando sull'Acqua - Tratto da Badile (pista ciclabile Naviglio Pavese) a Zibido S. Giacomo

"," 31 maggio 11

",https://www.piste-ciclabili.com/print/3017-badile_-_zibido_-_camminando_sull%27acqua
1809,1882, Non votato, No,"
Collegamento alle piste ciclabili da Governolo

"," 22 settembre 11

",https://www.piste-ciclabili.com/print/1882-barbassolo_-_governolo
1810,5584, No, No,"
Anello su strade principalmente con basso traffico, solo breve tratto su SP44 prestare attenzione.

Il tragitto passa nei pressi del castello di Pumenengo

"," 27 luglio 15

",https://www.piste-ciclabili.com/print/5584-barbata_-_pumenengo_(anello)
1811,5152, Si, Non votato,"
Percorso ciclabile nel parco del fiume OGLIO

"," 7 luglio 14

",https://www.piste-ciclabili.com/print/5152-barco_(fraz._orzinuovi)_-_quinzano
1812,1218, Si, Non votato,"
Itinerario che consente il collegamento tra la ciclabile
Milano - Cassinetta di Lugagnano: il Canale Scolmatore e quella Castello di Cusago - Abbiategrasso, ma anche il passaggio che nell'itinerario
Sentiero dei Parchi Ovest Milano sembra essere inacessibile a causa di un cancello.

L'itinerario costeggia delle grandi cave di sabbia tra il comune di Cusago e quello di Bareggio.

ATTENZIONE: questo itinerario passa in strade in parte vietate alla circolazione (anche delle bici) e in parte in proprietà private. Alla Cascina Case del Bosco c'è una sbarra: con un po' di educazione, un bel sorriso e un po' di gentilezza bisogna chiedere il permesso di passare ai proprietari.
Le strade attraversate sono quasi prive di passaggio per cui attenzione agli eventuali cattivi incontri!

"," 9 marzo 09

",https://www.piste-ciclabili.com/print/1218-bareggio_-_cusago:_le_cave
1813,4069, Si, Si,"
Ciclopedonale di Bareggio - San Martino (Via Madonna Assunta) che collega la scuola secondaria di primo grado E. De Amicis con la scuola primaria Collodi ed il parco Borsellino accanto alla Scuola materna (dell'infanzia) B. Munari

"," 9 novembre 12

",https://www.piste-ciclabili.com/print/4069-bareggio_-_san_martino_collegamenti_scuole
1814,1204, No, No,"
Ottimo esempio di ciclabile in zona residenziale.

"," 27 febbraio 09

",https://www.piste-ciclabili.com/print/1204-bareggio_-_sp_11_centro_residenziale
1815,4189, No, No,"
Dalla Rotonda Enzo Ferrari (Penny Market) tutta la Via I Maggio sino all'incrocio con Via Girotti

"," 14 febbraio 13

",https://www.piste-ciclabili.com/print/4189-bareggio-via_i_maggio
1816,4190, No, Si,"
Zona a 40Km/h con a sinistra spazio per pista ciclabile

"," 14 febbraio 13

",https://www.piste-ciclabili.com/print/4190-bareggio-via_san_protaso
1817,4191, No, Si,"
Pista ciclopedonale alla sinistra della carreggiata, senza separazione o protezioni

"," 14 febbraio 13

",https://www.piste-ciclabili.com/print/4191-bareggio:_completamento_via_sant%27anna
1818,4192, No, Si,"
Dalla chiesa Santa Maria della Brughiera sino alla Statale 11

"," 16 febbraio 13

",https://www.piste-ciclabili.com/print/4192-bareggio:_via_monte_grappa_-_via_falcone
1819,5344, Si, Si,"
Realizzata nel 2013-2014

"," 27 ottobre 15

",https://www.piste-ciclabili.com/print/5344-bareggio:_via_papa_giovanni_xxiii
1820,4193, No, Si,"
Per tutta la Via San Paolo e' presente la pista ciclopedonale alla destra della via a senso unico

"," 16 febbraio 13

",https://www.piste-ciclabili.com/print/4193-bareggio:_via_san_paolo
1821,1103, No, Si,"
Collegamento in parte su ciclabile in parte su percorso segnalato (lato provinciale) non protetto tra Bariano e Morengo.

"," 31 dicembre 08

",https://www.piste-ciclabili.com/print/1103-bariano_-_morengo
1822,1643, Si, Si,"
Attraversamento di Masate.

A tratti sul marciapiede o in strada, ma e' un paesino tranquillo.

"," 26 agosto 09

",https://www.piste-ciclabili.com/print/1643-basiano_-_masate
1823,1641, No, Si,"
Basiano. cavalcavia sulla A4

"," 26 agosto 09

",https://www.piste-ciclabili.com/print/1641-basiano:_cavalcavia_a4
1824,5464, No, No,"
partenza da Calvisano, per poi fare Carpenedolo, Medole e siamo in territorio Mantovano, direzione Solferino un accenno di colline moreniche, direzione Castiglione passando da Grole, e già di ritorno per un giro non troppo impegnativo.

Io l'ho usato come defaticamento, dopo una settimana piuttosto impegnativa.

","e 15

",https://www.piste-ciclabili.com/print/5464-bassa_bresciana_-_colline_moreniche_(anello)
1825,1509, Non votato, Non votato,"
L'itinerario parte da Canonica Lambro che può essere raggiunta in auto o con diversi itinerari inseriti del presente sito, alcuni dei quali partono da Monza (Villa Reale).

L'itinerario si articola in 2 tratti orograficamente diversi tra loro.

Il primo si sviluppa lungo la sponda destra del fiume Lambro che scorre vicinissimo al tracciato: Il sentiero è immerso nel verde su sentiero con fondo compatto e protetto verso il fiume da una staccionata di legno.

Numerosi sono gli affacci sul fiume che presenta scorci veramente belli, caratterizzati da alcuni salti d'acqua dalla presenza di anatre ed altri volatili; percorrendo l'itinerario (25 giuno 2009) in prossimità di Ponte (fraz. di Albiate), ho notato un airone cenerino.

Proprio a Ponte, l'itinerario cambia sponda e passa sul lato sinistro del Lambro; preseguendo sulla strada e costeggiando alcune fabbriche dismesse (archelogia industriale) si giunge ad Albiate.

Qui si abbandona il Lambro e inizia il secondo blocco dell'itinerario; quello altrettanto bello tra campi e boschi.

L'itinerario sui svolge in zone molto tranquille che ci fanno riavvicinare a zone agricole e boschive che non sempre abbiamo l'opportunità di frequentare.

Dal punto di vista delle emozioni ciclitstiche, la parte della Val Cantalupo ed il generale il tratto da Albiate a Canonica, senza essere particlarmente impegnativa, è divertente e può essere usato come percorso misto per neofiti.


"," 26 giugno 09

",https://www.piste-ciclabili.com/print/1509-bassa_valle_del_lambro:_canonica_-_albiate_-_triuggio_-_montemerlo_(anello)
1826,3408, No, No,"
Facile itinerario ad anello in MTB che segue il tracciato del fiume Brembo partendo da Canonica d'Adda (BG) - partenza da visa Matteotti - per giungere sino a Ponte San Pietro (BG) prediligendo i percorsi su sterrato.
Laddove non possibile altrimenti il percorso segue normali strade veicolari o tratti di ciclabile

"," 19 settembre 11

",https://www.piste-ciclabili.com/print/3408-basso_brembo_-_canonica_d%27adda_-_ponte_san_pietro_(anello)
1827,1621, No, No,"
Per evitare il traffico della provinciale una comoda pista ciclopedonale.

"," 24 agosto 09

",https://www.piste-ciclabili.com/print/1621-belgioioso_-_area_artigianale
1828,1747, Non votato, No,"
La parte di tappa Pavia-Santa Cristina interna al Comune di Belgioioso.

Percorso ciclabile al 100%.

"," 11 ottobre 09

",https://www.piste-ciclabili.com/print/1747-belgioioso:_la_via_francigena
1829,2443, Non votato, No,"
Una classica per i ciclisti da strada

"," 13 luglio 10

",https://www.piste-ciclabili.com/print/2443-bellagio_-_madonna_del_ghisallo
1830,2252, Si, Non votato,"
Da Bereguardo a Motta Visconti lungo strade poco trafficate.

"," 14 maggio 10

",https://www.piste-ciclabili.com/print/2252-bereguardo_-_motta_visconti_(anello)
1831,3083, Si, No,"
Il percorso, sterrato e ben tenuto, indicato anche con la sigla E/1, segue un tratto della via Francigena lungo il fiume Ticino. Le indicazioni sono per la maggior parte piuttosto chiare, anche se in diversi punti sono possibili estemporanee deviazioni tra i campi.

Importante è la svolta al Cancello: arrivati al trivio, verrebbe spontaneo ignorare l'unica strada che poi si rivela utile, ossia quella che pare chiusa da un alto cancello in metallo grigio. In realtà il cancello presenta un'apertura dove, non proprio comodamente, è possibile passare con la propria bici.

La strada porta alla statale, poco trafficata, che si può scegliere se si è stanchi di andare sullo sterrato.

In caso contrario, poco più avanti sulla sinistra, si può riprendere il percorso E/1, sempre sterrato e più vicino al corso del Ticino.

Lungo il percorso non sono presenti fontanelle: specialmente nella stagione estiva, è importante avere una buona scorta di acqua.

"," 23 giugno 11

",https://www.piste-ciclabili.com/print/3083-bereguardo_-_pavia
1832,5182, Si, No,"
Collegamento da Bergamo alla Pista ciclabile della Valle Seriana.
Parzialmente su sedi stradali.

Al momento ci sono parecchie interruzioni soprattutto nella parte urbana, si spera che possa essere completata al più presto.

"," 23 luglio 14

",https://www.piste-ciclabili.com/print/5182-bergamo_(borgo_palazzo)_-_alzano_l.
1833,1965, Si, No,"
Itinerario ciclabile in prevalenza promiscuo. Tratto della futura Ciclovia dei laghi.

Su strade promiscue a basso traffico e su ciclabili protette, n gran parte su asfalto.

Maggiori informazioni su Citylink.it.

"," 25 marzo 18

",https://www.piste-ciclabili.com/print/1965-bergamo_-_iseo_-_brescia
1834,3415, Non votato, No,"
percorso lungo ciclabile e strade a basso traffico tra il Brembo e l'Adda con partenza dalla stazione FS di Bergamo.
Lungo il percorso si potrà ammirare :

l'antenna europea del Romanico ( http://www.antennaeuropeadelromanico.it/),

l'osservatorio ornitologico situato nella palude di Villa d'Adda http://www.prolocovilladadda.it/passerella.html

il traghetto di Leonardo http://it.wikipedia.org/wiki/Traghetto_di_Leonardo
trasporto con bici  0,85

il Ponte San Michele
è un ponte ad arco in ferro, a traffico misto ferroviario-stradale che collega i paesi di Paderno e Calusco attraversando una gola del fiume Adda.
http://it.wikipedia.org/wiki/Ponte_di_Paderno

da qui volendo è possibile proseguire lungo la ciclabile per raggiungere Milano

punto d'arrivo alla stazione ferroviaria di Calusco

"," 2 ottobre 11

",https://www.piste-ciclabili.com/print/3415-bergamo_-_pontida_-_calusco_d%27adda
1835,2818, No, No,"
Percorso prevalentemente su strade protette, ciclabili, argini e strade campestri. Per alcuni tratti è stato inevitabile utilizzare normali percorsi stradali.

Il tracciato, prevalentemente pianeggiante, è stato realizzato per una gita della durata di 2/3 giorni.

"," 27 marzo 11

",https://www.piste-ciclabili.com/print/2818-bergamo_-_sarnico_-_brescia_-_cremona_-_busseto_-_soragna
1836,1348, Si, Non votato,"
Fondo prevalentemente asfaltato (ciclabile urbana su marciapiede, percorsi stradali) e in piccola parte su tratturo in mezzo ai campi.

Percorso utile per uscire da Bergamo e collegarsi alla pista ciclabile della Valle Cavallina.

"," 4 gennaio 13

",https://www.piste-ciclabili.com/print/1348-bergamo_-_seriate_-_montello
1837,1166, Si, Non votato,"
Questa ciclabile inizia in Bergamo, esattamente da via Baioni (altezza posteggi palestra), attraversa la Valverde, s'interrompe a Pontesecco e dopo un centinaio di metri ricomincia (altezza Capolinea); qui potete anche attraversare la strada sfruttando la galleria di Valbona ed arrivare a Ponteranica, oppure proseguire verso il lago del Gres.

Poco più avanti il percorso si sdoppia; da una parte arriva a Villa DAlmè / Sombreno, dallaltra arriva a Madonna del Bosco.

Asfalto e terra battuta vi accompagnano per lintera lunghezza del percorso; fate attenzione ai ponticelli di legno: quando cè umido, il fondo è scivoloso.

Recentemente è stata aperta una nuova tratta che collega la parte terminale della pista in Castagneta bassa con il Monastero di Valmarina, sede del Parco dei Colli, e da qui prosegue per tornanti fino a raggiungere la parte di via Ramera che scende da Città Alta; scollina quindi e sempre per tornanti si unisce scendendo alla pista ciclabile che arriva fino a Sombreno; in questo modo si evita il passaggio sulla strada provinciale e il percorso è interamente ciclo-pedonale ( sebbene con qualche tornante).

Si ribadisce di non parcheggiare ASSOLUTAMENTE in Strada al Mulino, poiché è ad accesso riservato ai soli tre o quattro residenti dell'area,e le multe, essendo Parco, sono davvero salate.

"," 6 febbraio 09

",https://www.piste-ciclabili.com/print/1166-bergamo_-_sombreno
1838,5459, No, No,"
Un bel giro di circa 30km sui colli bergamaschi passando x la bellissima città alta.

","e 15

",https://www.piste-ciclabili.com/print/5459-bergamo_alta
1839,4185, Si, Si,"
Dal sottopasso della stazione FS, uscendo in direzione Sud, attraversando via Gavazzeni (altezza distributore di benzina) inzia una pista ciclabile inaugurata a settembre 2012 che è l'ideale congiungimento ad altri tratti già presenti e l'inizio ideale dell'itinerario lungo il torrente Morla, che in questo tratto costeggia, fino al comune di Zanica (vedere itinerario già presente).

Interessante paesaggisticamente (siam pur sempre in città, non nel Chianti, non aspettatevi quindi meraviglie ma piccole soddisfazioni urbane si!), strategica per l'innesto in altri percorsi e per chi arrivasse a Bergamo in treno e volesse proseguire verso Est, Sud o Ovest.

"," 10 febbraio 13

",https://www.piste-ciclabili.com/print/4185-bergamo:_ciclabile_del_morla_(stazione_fs_direzione_sud)
1840,4184, Si, Si,"
Pista ciclabile su sede protetta parallela alla circonvallazione stradale che permette il raccordo di alcuni itinerari provenienti da sud della provincia (direzione Orio al Serio e direzione Azzano S. Paolo - Zanica).

Non particolarmente panoramica ne piacevole (costeggia pur sempre una strada a scorrimento veloce a 6 corsie!) ma ben realizzata, con poche intersezioni, che permette di bypassare velocemente il centro città per chi dovesse muoversi sull'asse est-ovest (possibile utilizzo per congiungimento itinerari dedicati nelle valli e lungo i fiumi in pianura).

"," 10 febbraio 13

",https://www.piste-ciclabili.com/print/4184-bergamo:_tangenziale_sud
1841,1669, No, No,"
Ora che è stato completato l'ultimo tratto tra la ""pista ciclabile del torrente Quisa"" e la ""greenway del Morla"", il percorso interamente ciclabile tra via Baioni e il Santuario della Madonna della Castagna misura circa 10 chilometri.

Interamente asfalato attraversa solo in alcuni punti e poco trafficati la viabilità urbana.

Il nuovo tratto tra la via Valverde e la via del Mulino è quello più ""impegnativo"" con salita e discesa con pendenza discreta, ma fattibile da tutti.

Quasi del tutto all'ombra degli alberi risulta molto piacevole anche nei mesi estivi. Lungo il percorso si possono trovare delle vie alternative, per la maggior parte con fondo sterrato.

"," 29 agosto 09

",https://www.piste-ciclabili.com/print/1669-bergamo:_via_baioni_-_santuario_madonna_della_castagna
1842,4178, Si, Si,"
Collegamento in gran parte su sede riservata e protetta della stazione FS con gli itinerari verso Est (Brescia, lago d'Iseo, parco del Serio)

"," 7 febbraio 13

",https://www.piste-ciclabili.com/print/4178-bergamo:_via_bono_-_via_borgo_palazzo_(incrocio_viale_del_cimitero)
1843,4176, Si, Si,"
Pista ciclabile a due corsie su sede riservata e rialzata bordo strada a basso scorrimento.

Rimando a marzo con sopralluogo in loco la verifica dei tratti realizzati a nord-est in direzione del quartiere ""Celadina"".

"," 6 febbraio 13

",https://www.piste-ciclabili.com/print/4176-bergamo:_via_daste_spalenga
1844,4413, Si, Si,"
Percorso ciclopedonale su sede propria, ben segnalato e con poche interferenze che collega est-ovest l'area a sud della stazione FS con il quartiere di Boccaleone e la Fiera. Connessioni con la pista per Zanica, per Orio al Serio e per Seriate.

","e 13

",https://www.piste-ciclabili.com/print/4413-bergamo:_via_gasperini_-_fiera
1845,3671, Si, Si,"
Nuova pista ciclopedonale accanto alla strada Provinciale che unisce gli abitati di Gallarate e Besnate, consentendo di poter attraversare anche la zona di risorgive al confine tra i 2 comuni

","e 12

",https://www.piste-ciclabili.com/print/3671-besnate_-_gallarate
1846,2472, Non votato, No,"
Itinerario alternativo su strade di campagna secondarie a basso traffico locale (strade zitte) per raggiungere Bereguardo da Binasco

"," 2 agosto 10

",https://www.piste-ciclabili.com/print/2472-binasco_-_bereguardo
1847,2473, Si, Si,"
Ciclabile che unisce Binasco con la frazione di Casarile

"," 2 agosto 10

",https://www.piste-ciclabili.com/print/2473-binasco_-_casarile
1848,3618, No, No,"
percorso divertente e facile, il ritorno da ponte adda di Spino verso Lodi divertentissimo , leggermente impegnativo , anche senza allenamento si può fare

"," 5 marzo 12

",https://www.piste-ciclabili.com/print/3618-boffalora_d%27adda_-_spino_d%27adda_-_lodi_(anello)
1849,3547, Non votato, No,"
Circuito molto facile , bello e non difficoltoso tempo circa 1h e 50 min. senza scoppiare

"," 7 dicembre 11

",https://www.piste-ciclabili.com/print/3547-boffalora_d%27adda_/_spino_d%27adda
1850,1559, Non votato, No,"
Strada che nei giorni festivi (sabato e domenica) è pochissimo o per niente trafficata.

"," 5 luglio 09

",https://www.piste-ciclabili.com/print/1559-bolgare_-_ghisalba
1851,1560, Non votato, No,"
Nei giorni di sabato e domenica strada poco o per niente trafficata, che ben si adatta ad essere percorsa in bicicletta.

"," 23 novembre 12

",https://www.piste-ciclabili.com/print/1560-bolgare_-_palosco_-_mornico_-_martinengo
1852,1275, Si, Si,"
Ciclabile che collega Bollate con la sua frazione Ospiate.

Collegamenti con altre ciclabili:
- (B,E) ciclabile Paderno D.-Bollate, permette di raggiungere le frazioni di Cassina Nuova, Cascina del Sole e Castellazzo (oltre alla zona industriale di via Ghisalba/Ferraris), e il Parco delle Groane;
- (N) ciclabile Ospiate-Castellazzo, lungo la SS Varesina, permette di raggiungere il Parco delle Groane.

"," 3 ottobre 15

",https://www.piste-ciclabili.com/print/1275-bollate_-_ospiate
1853,1271, Si, Non votato,"
Breve percorso su sentiero per chiudere il ""circuito"" con la ciclabile di Bollate.

Non molto impegnativo, ma con tratti divertenti nel bosco e nella macchia.

Dopo giornate piovose è molto fangoso.

","e 09

",https://www.piste-ciclabili.com/print/1271-bollate_-_senago
1854,2286, Si, Non votato,"
Tratto di alcune centinaia di metri a ridosso di un fontanile, consente di evitare il tratto stradale dove il villoresi attraversa la ferrovia.

"," 21 maggio 10

",https://www.piste-ciclabili.com/print/2286-bollate_congiungente_ciclabile_villoresi
