,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
3862,734, No, Non votato,"
Percorso immerso nella laguna di Venezia (straordinario)


"," 1 settembre 08

",https://www.piste-ciclabili.com/print/734-jesolo_-_lio_maggiore
3863,4035, No, No,"
interessante percorso ad anello partendo dal lido di Jesolo, si raggiunge la laguna del lio piccolo, quindi a ritroso sino alla punta sabbioni e ritorno.

Percorso effettuato dal sottoscritto il 10 di ottobre con bella giornata di sole e naturalmente senza turisti, risulterebbe impossibile nei mesi estivi.

"," 8 ottobre 12

",https://www.piste-ciclabili.com/print/4035-jesolo_ed_il_lio_piccolo
3864,2524, No, Non votato,"
Un breve ma magnifico giro tra una pista ciclabile, in parte piastrellata, in parte di sassi, che affianca il Sile.

"," 22 agosto 10

",https://www.piste-ciclabili.com/print/2524-jesolo_lido_-_porte_del_cavallino
3865,4466, No, No,"
Si parte da Este, lungo argini fino a Montagnana, quindi tratto stradale, per inoltrarsi su argini e carrareccie tra canali fiumi e campagna a perdita d'occhio, si raggoinge vescovana, e si rientra ad Este passando per il castello ed il centro storico.

Il percorso e stato effettutao dal sottoscritto nella giornata di oggi 09-05-2013 con la propria city bike, molto faticoso per lunghe sterrati, con mtb immagino molto piu' semplice

"," 10 maggio 13

",https://www.piste-ciclabili.com/print/4466-la_bassa_padovana
3866,3558, Si, Si,"
Vi consiglio un bel giro rilassante tra il verde e la tranquillità dei campi pordenonesi, da fare rigorosamente in bicicletta!

Questo il tragitto di massima: partenza dal cimitero comunale di Pordenone, verso Porcia, Pieve, Palse, Tamai, Brugnera.

"," 26 dicembre 11

",https://www.piste-ciclabili.com/print/3558-la_campagna_pordenonese
3867,4582, No, No,"
tranquillo giretto ai piedi del Montello e su parte dello stesso, tracciato facile privo di salite

"," 19 luglio 13

",https://www.piste-ciclabili.com/print/4582-la_pianura_il_montello
3868,5268, Si, Si,"
Pista ciclabile

"," 2 ottobre 14

",https://www.piste-ciclabili.com/print/5268-laghi_via_cavin_lungo
3869,3233, No, No,"
Classico tour che abbraccia le zone più belle delle Dolomiti bellunesi.

La partenza è presso il Ristorante Trattoria ""Bacchetti"", a Camolino di Sospirolo (possibilità di posteggiare le auto proprio di fianco al ristorante). L'itinerario può essere percorso in ambedue i versi perchè in ogni caso risulta spettacolare e diversificato. Ho scelto questo senso di marcia perchè, nell'altro senso, la salita da Agordo a Forcella Aurine potrebbe risultare troppo lunga e faticosa per chi non fosse sufficientemente allenato.

Partiti in direzione del lago del Mis (attenzione alle numerose gallerie che da qui si susseguono, avolte scarsamente o per niente illuminate; dotarsi di torcia abbastanza potente anche se i tratti veramente bui sono di pochissimi metri), dopo aver percorso tutta la strada che costeggia il lago si prende sulla sinistra, appena terminato il ponte che ""chiude"" il lago, e si comincia una selvaggia e solitaria pedalata in pendeza lieve e costante lungo il torrente che alimenta il lago stesso.

Anche qui incontreremo delle cortissime gallerie, scavate nella roccia, della quali soltanto una necessita dell'uso della pila, anche se con prudenza è possibile farla al buio dato che si tratta di pochissimi metri.

L'interesse paesaggistico e la pace che si respira in questi luoghi meritano una pedalata silenziosa intervallata da soste per ammirare i canaloni e le balze generati dal secolare scorrere del torrente in fondovalle.
La Valle oggi è completamente disabitata, ma in passato aveva una popolazione che superava le 500 unità suddivise nei due paesi di Gena (Sospirolo), e California (Gosaldo).

Nel 1962 le vicine miniere di Vallalta furono chiuse ma l'economia fu sostenuta dal turismo. La fine del paese fu decretata dall'alluvione del 1966: ora è visibile solo qualche rudere nascosto dalla vegetazione.

Terminata la strada che costeggia il torrente si lascia il ponte sulla propria sinistra (senza attraversarlo), che porterebbe al vecchio paesino di California, abbandonato dopo l'alluvione del 1966 e si prosegue verso destra iniziano a salire con pendenza subito ""importante"", attraversando vari gruppi di case sparse quà e là, sino a raggiungere il più popoloso abitato di Tiser. Ancora un piccolo sforzo (650 mt.) e si sbuca sulla provinciale all'altezza di Foorcella Franche. Qui si sceglie la sinistra e si procede in falsopiano fino al paese di Gosaldo (Don).

Da qui, lasciandosi la chiesa alla propria sinistra si sale repentinamente per pochi kilometri in direzione dell'abitato di Villa Sant'Andrea (sosta obbligatoria per ammirare un paesaggio a 360°, con vista sulle Pale di San Martino e, di fronte, sul gruppo del Sagron e dei monti del Sole) raggiunto il quale si prosegue in leggera pendenza per raggiungere il punto più alto del nostro giro: Forcella Aurine, mt. 1.300 slm.!

Da questo momento le faticose ma avvincenti salite sono finite e, dopo una doverosa sosta ristoratrice, del corpo e dell'anima, da F.lla Aurine si comincia a scendere verso l'Agordino attraversando i paesi di Frassenè (da cui, volendolo, si può prendere la seggiovia che porta al Rif. Scarpa, sotto le spettacolare Monte Agner, del Gruppo delle Pale) e successivamente di Voltago fino a raggiungere la piana che annuncia l'ingresso in città di Agordo.

Da qui, inizia una bellisima discesa lungo la Val Cordevole, significativa per l'importanza che ha dato per secoli a tutto il comprensorio, soprattutto quando erano attive le miniere della Val Imperina (visitabili i siti storici e il museo della Valle, appena fuori Agordo). Trattasi di una discesa continua, per ben 20 km, che seppur trafficata, soprattutto durante il weekend, ci permette di viaggiare in sufficiente sicurezza dato il perfetto stato del manto stradale e la notevole larghezza della carreggiata. Al km. 4,5 da Agordo si incontra la Galleria del Castei, nuovissima e fortemente illuminata, ma si può scegliere di deviare sulla destra, proprio a qualche metro dall'ingresso della Galleria, percorrendo il vecchio tratto di statale, ormai abbandonato ma perfetto e percorribilissimo, fino a riallacciarsi alla statale proprio dove termina la galleria.

Da qui si prosegue lungo tutta la Val Cordevole, sempre in discesa o in falsopiano, per arrivare a Ponte Mas dove si prende il ponte sulla destra e quindi si risale leggermente tenendo la sinistra. Dopo qualche breve tratto di salita si prosegue in falsopiano sino a raggingere di nuovo l'abitato di Camolino di Sospirolo, punto di partenza della nostra gita.

Una raccomandazione particolare a tutti i buongustai: la trattoria ""Bacchetti"" dove abbiamo posteggiato le nostre auto è un'irrinunciabile mèta di fine giornata, per assaporare le gustosissime e raffinate specialità del cuoco/proprietario (il Barba) che da anni si diletta in cucina con risultati fantastici. Meglio avvisare che la sera ci si fermerà a cena organizzandosi per rispettare scrupolosamente l'orario indicato; il prezzo non merita dirlo, sarà un'altra piacevole sorpresa, degna conclusione di una giornata passata a percorrere e ad ammirare luoghi storici e paesaggistici di grandissimo interesse!

"," 19 agosto 11

",https://www.piste-ciclabili.com/print/3233-lago_del_mis_-_val_cordevole_(anello)
3870,4491, No, No,"
Giro del lago di garda partendo da Lonato (lido) per passare da Salò, Toscolano (lato bresciano). Poi pausa per prendere il traghetto fino a Torri del Benaco, quindi discesa dalla costa veronese, passando per Bardolino, Peschiera, Sirmione e Desenzano. Infine rientro.
Difficoltà media per la sola lunghezza, con qualche leggero strappo andando verso Salò e scendendo da Garda vs. Bardolino e Peschiera.
Giro fatto con BDC interamente su strada, anche se visto seguire da numerose MTB: tenere tutte le cautele del passaggio su strade normali con traffico.

"," 22 marzo 14

",https://www.piste-ciclabili.com/print/4491-lago_di_garda:_brescia_-_peschiera_-_verona_(anello)
3871,5006, No, No,"
Giro del lago di Garda diviso a metà per la lunghezza del periplo (oltre 160Km): in questo caso si parte da Toscolano Maderno, cercando una rara striscia bianca per lasciare la macchina (noi abbiamo trovato in zona biblioteca).

Si dirige la bicicletta sulla Gardesana, in direzione Gargnano, quindi si attraversano Limone e Riva del Garda, dove si inizia la discesa verso la parte veronese del lago passando per Torbole (dove si deve resistere per non imboccare la bellissima ciclabile del Sarca).

A Malcesine si potrebbe già traghettare (solo da maggio a settembre) e si tornerebbe a Limone. Nel periodo invernale lunico collegamento è Torri del Benaco-Toscolano, che si prende verso mezzogiorno (poi si ferma fino alle 14.40; la corsa contraria Toscolano-Torri parte alle 13).

Questo giro labbiamo fatto in stagione fredda, quindi si è deciso di farlo in senso orario per prendere il sole (partenza di mattina); viceversa nella stagione calda può valer la pena di traghettare immediatamente a Torri e poi percorrerlo in senso antiorario per viaggiare con lombra e il fresco.

Difficoltà media solo per la lunghezza del tracciato (totale 85 km compreso il traghetto, che porta in 25 minuti per 7-8 km, riducendo a 77-78 quelli effettivamente pedalati), ma bellezza eccezionale dei paesaggi incontrati, soprattutto sul versante bresciano (Limone) e in arrivo a Riva del Garda.


","e 14

",https://www.piste-ciclabili.com/print/5006-lago_di_garda:_giro_alto
3872,4733, No, No,"
Dal Lago di Santa Croce si pedala per Cornolade e quindi Nevegal. Si sale con pendenze mai eccessive.

A Nevegal ha inizio la traversata delle Prealpi Venete, discese e risalite su stradine immerse nel bosco o nel verde dei prati bellunesi, (un po' di sterrato, ottimo), attraversando paesi di tre case e una fontana.

Bellissimo. E un po' faticoso!

Qui le indicazioni si fermano a Tassei ma il percorso continua per Valmorel, Pranolz o Pianezze (più impegnativo) e Sant'Antonio Tortal, su itinerari già presenti.

treno+bici

"," 1 novembre 15

",https://www.piste-ciclabili.com/print/4733-lago_di_santa_croce_-_nevegal
3873,3568, Si, No,"
Il percorso si snoda su sterrati e strade secondarie asfaltate.

È principalmente pianeggiante, il che lo rende particolarmente adatto per famiglie e bambini.

La pedalata parte da Latisana, piccola cittadina ricca di punti dinteresse, tra i quali spicca il Duomo con i suoi antichi dipinti (il più celebre è sicuramente Il Battesimo di Cristo dellartista Paolo Cagliari detto il Veronese) e giunge alla località balneare di Lignano Sabbiadoro, costeggiando largine maestro del fiume Tagliamento.

E' un percorso nel tempo e negli elementi, nel segno delle acque di questo fiume e delle vicende storiche che lo hanno visto protagonista, alla scoperta di un territorio disegnato dalle forze della natura e dalle mani delluomo.

L'itinerario è pensato per permettere ai turisti di muoversi tra le due località evitando il traffico automobilistico, immergersi nel verde, nei colori e profumi della campagna friulana e perché no, di fare anche qualche tappa enogastronomica.

Lungo il percorso è possibile assaggiare i prodotti tipici e degustare i vini di produzione locale sostando presso le diverse aziende agricole dislocate sul territorio.

Non è presente segnaletica specifica.

"," 25 dicembre 11

",https://www.piste-ciclabili.com/print/3568-latisana_-_lignano
3874,1356, Si, Non votato,"
Bellissima biciclettata lungo il perimetro del Lago di Garda da Lazise a Garda passando da Cisano e Bardolino.

Sarebbe consigliabile evitare il passaggio solo nei mesi di Luglio e Agosto per il grande traffico turistico e il conseguente affollamento delle spiagge e dei vialetti contigui.

"," 9 maggio 09

",https://www.piste-ciclabili.com/print/1356-lazise_-_garda_(vr)
3875,1383, Si, No,"
pista ciclabile che collega il centro di Legnaro con la periferia di Saonara.

Percorso ottimo e ben protetto, corre lungo la stra principale.

E' condiviso dai pedoni (marciapiede allargato, tombinatura fossato di campagna).

"," 17 maggio 09

",https://www.piste-ciclabili.com/print/1383-legnaro_pd_-_saonara_pd
3876,4282, Si, Si,"
Pista ciclabile che collega Lerino a Marola.

"," 27 marzo 13

",https://www.piste-ciclabili.com/print/4282-lerino_-_marola
3877,5586, Si, No,"
Splendido giro di leggera - media difficoltà, 95% su strada bianca ben battuta. Arioso. Magnifica vista

"," 27 luglio 15

",https://www.piste-ciclabili.com/print/5586-lessinia_-_parpari_-_san_giorgio_-_tomba
3878,5536, Si, No,"
Fantastica, 3 ore, misto asfalto, bianco, prato alta quota, 980 mt salita.

"," 9 giugno 15

",https://www.piste-ciclabili.com/print/5536-lessinia_alta_e_vajo_dell%27anguilla
3879,3205, No, No,"
Bellissimo percorso in falsopiano, tranne il tratto iniziale, tra gli alpeggi della Lessinia.

la strada è aperta anche al traffico da e per le malghe/rifugi della zona. Nella zona vi sono diverse trincee e postazioni di artiglieria della guerra 15-18.

"," 15 agosto 11

",https://www.piste-ciclabili.com/print/3205-lessinia:_alti_pascoli
3880,3331, Si, No,"
Giro ad anello a Lido e Pellestrina con partenza da San Nicolò (punto di sbarco per chi arriva da Mestre).

A Lido si pedala lungo la laguna e sul lungomare.

A Pellestrina è più interessante, panoramico e sicuro il percorso ciclabile tabellato lungo laguna 'Brahim Nesib', sia in andata che in ritorno, facendo altresì almeno una deviazione ai murazzi e alla spiaggia (la strada comunale dei murazzi può risultare noiosa e pericolosa)

"," 28 novembre 11

",https://www.piste-ciclabili.com/print/3331-lido_-_pellestrina
3881,48, Non votato, Si,"
Bellissimo percorso con suggestive vedute naturalistiche sulla Valle Bertuzzi e, alla meta, architettoniche con i bellissimi edifici del compleso benedettino.

La chiesa risale all'VIII secolo, il campanile dell'XI ed il Palazzo della Ragione edificato poco dopo il Mille, fu profondamente modificato nel corso del XIV secolo.

Sono presenti affreschi di scuola giottesca e residui di mosaico ravennate del VI secolo. Tra i personaggi illustri del passato: Guido d'Arezzo, Dante, Giotto.

"," 18 maggio 11

",https://www.piste-ciclabili.com/print/48-lido_di_spina_-_abbazia_di_pomposa
3882,2191, Si, Non votato,"
Anello invernale del Lido di Venezia - perfetta per mountainbike.

Durante l'estate bisogna girare per Alberoni e poi rientrare sui murazzi.

","e 10

",https://www.piste-ciclabili.com/print/2191-lido_di_venezia_(anello)
3883,5215, Si, No,"
Attraversando la riserva statale Bosco della Mesola attraverso un cancello per non far scappare gli animali(aperto al pubblico da Marzo a Ottobre)

Consigliata mountain bike

"," 25 agosto 14

",https://www.piste-ciclabili.com/print/5215-lido_di_volano_-_goro
3884,3724, No, No,"
Bellissimo percorso da effettuare alla fine della stagione estiva, quando il sole scalda ancora ma il turista non c'e' piu' (io ho trovato una giornata meravigliosa di sole)

"," 1 maggio 12

",https://www.piste-ciclabili.com/print/3724-lignano_e_bibione_(anello)
3885,4010, No, No,"
Itinerario ad anello dapprima immersi nella campgana, quindi lungo il litorale di lignano, ritornado sulla ciclabile del fiume Tagliamento.

"," 30 settembre 12

",https://www.piste-ciclabili.com/print/4010-lignano_e_lungo_il_fiume_tagliamento_(anello)
3886,1354, Si, Non votato,"
Itinerario quasi tutto su pista ciclabile, con alcuni tratti su strada a bassissimo traffico.

Molto bella la ciclabile del lungomare di Bibione, la zona del faro con spiagge e pineta selvaggia, la foce del Tagliamento e un bellissimo viale di Pini Marittimi vicino a Bevazzana.

Anche a Lignano si pedala su pista ciclabile, con il tratto della laguna di Marano di notevole interesse.

"," 8 maggio 11

",https://www.piste-ciclabili.com/print/1354-lignano_sabbiadoro_-_bibione
3887,4161, Si, No,"
Marciapiede/Pista ciclabile che unisce le frazioni di Taggì di Sotto/Taggì di Sopra a Limena (PD)

"," 17 gennaio 13

",https://www.piste-ciclabili.com/print/4161-limena_-_via_fornace
3888,557, No, Non votato,"
Un facile e bel giro sulla laguna.

Grazie al sito di vivilabici di San Donà di Piave (http://www.vivilabici.it/index.htm) ho scoperto e percorso questo bellissimo itinerario.

Qui segnalo il tratto più bello dal punto di vista naturalistico.

Una descrizione completa di un giro di più ampio respiro che include anche questo tratto si trova qui: http://www.vivilabici.it/itinerari/lio_piccolo/liopiccolo_index.htm

Segnalo che il tratto di anello in laguna che parte ed arriva a Lio Piccolo (via della Liona, poco più di 4 km) è attualmente invaso dalla vegetazione ed è transitabile con qualche difficoltà in bicicletta.

La cosa è più che scusabile visto l'ambiente: mezzi a motore per tagliare l'erba disturberebbero la numerosissima avifauna che nidifica nella zona.
Partenza ed arrivo presso il parcheggio del cimitero di località Saccagnana.

"," 5 giugno 08

",https://www.piste-ciclabili.com/print/557-lio_piccolo
3889,3858, Si, Si,"
Un percorso senza pretese per una sgambata in bici o a piedi; peccato che questi pezzi di ciclabile non portano da nessuna parte praticamente: devi sempre entrare su strade trafficate per collegarsi ad un'altra pista, non si capisce bene se ai comuni manchi qualche mappa del territorio.

"," 23 giugno 12

",https://www.piste-ciclabili.com/print/3858-lisiera_-_bolzano_vicentino
3890,4853, No, No,"
Si pedala dalla Val Zoldana al Cadore attraverso il Passo Cibiana.
Percorso impegnativo ma con bellissimi panorami sulle cime dolomitiche.

Giunti al passo non si può non fare l'escursione (meglio a piedi) al Monte Rite e al Museo delle Nuvole.

A metà discesa si arriva a Cibiana, e qui vanno seguite le indicazioni per i famosi murales che affrescano le facciate delle vecchie case del paese cadorino.
Proseguendo si arriva a Venas di Cadore dove si incrocia la Ciclabile delle Dolomiti, Calalzo - Cortina.

treno+bici

"," 3 novembre 13

",https://www.piste-ciclabili.com/print/4853-longarone_-_passo_cibiana_-_venas_di_cadore
3891,3098, Si, Si,"
Percorso che collega il centro di Lonigo alla frazione di Madonna, dove si trova il santuario.

"," 28 giugno 11

",https://www.piste-ciclabili.com/print/3098-lonigo_-_santuario_della_madonna_dei_miracoli
3892,3294, Si, Si,"
Sviluppo m 2000 circa. Dislivello nullo.

Attraversamento ciclabile riservato che collega il centro con gli impianto sportivi, si collega al sistema ciclabile sugli argini del Guà

"," 26 agosto 11

",https://www.piste-ciclabili.com/print/3294-lonigo_ciclabile_urbana
3893,5084, No, No,"
da Loreggiola a Loreggia

"," 19 maggio 14

",https://www.piste-ciclabili.com/print/5084-loreggiola
3894,2692, No, No,"
Partenza da Lorenzago arrivo a Cortina

"," 20 settembre 11

",https://www.piste-ciclabili.com/print/2692-lorenzago_-_cortina
3895,2951, No, No,"
Un bel giro in mtb su strada predominante in asfalto ma con molti tratti anche su sterrato, per arrivare alle mignere di lignite situate a monfumo

"," 12 maggio 11

",https://www.piste-ciclabili.com/print/2951-loria_-_monfumo_miniere_lignite
3896,1305, Non votato, Non votato,"
Percorrenza al 70% sulle alzaie dei fiumi Sile e Dese, molto bella e con poco traffico. Via Claudia Augusta completamente senza traffico (o quasi).

Volendo si può visitare il museo di Altino e l'area umida di Trepalade nel ritorno verso Quarto D'Altino.

Volendo dal punto C (variante) si può proseguire per la strada asfaltata fino a Canton Sp113, si gira a sinistra fino a riprendere il cavalcavia, a destra e ritorno per l'alzaia fino a Lughignano (circa 34km).

","e 09

",https://www.piste-ciclabili.com/print/1305-lughignano_-_altino_e_ritorno
3897,3961, No, No,"
Itinerario cicloturistico, non su pista ciclabile, ma quasi.

Il percorso, tabellato con cartelli ""Lunga Via Delle Dolomiti - turismo in bicicletta"", offre una buona possibilità, al cicloturista arrivato in Cadore, di proseguire verso Belluno.

Si pedala inizialmente, fino a Perarolo, sulla strada Cavallera e poi si segue il vecchio tracciato della strada Alemagna. Le strade non sono dismesse, ma quasi (l'asfalto è comunque buono, talvolta ottimo).
Il traffico è scarso o nullo.

Due nuove piste ciclabili, a lungo attese, consentono di pedalare fuori dalla strada Alemagna. Maggio 2015

"," 2 giugno 15

",https://www.piste-ciclabili.com/print/3961-lunga_via_delle_dolomiti:_pieve_di_cadore_-_longarone
3898,1701, Non votato, Non votato,"
Facile itinerario di 27 km lungo l'argine destro dell'Adige da Badia Polesine a Rovigo/Boara. Prevalentemente su sterrato privo di traffico e assolutamente pianeggiante. Adatto a tutte le bici ad eccezione di quelle da corsa che comunque possono percorrere lo stesso tratto sulla riva sinistra su rotabile asfaltata. Unico neo la mancanza di ombra e di fontanelle d'acqua.

"," 10 settembre 09

",https://www.piste-ciclabili.com/print/1701-lungo_adige_badia_-_rovigo
3899,3023, No, No,"
percorso un po' impegnativo per la lunghezza, e per la continua leggera ma costante salita, segnalo che 80/90% del tracciato e' su pista ciclabile.

"," 1 giugno 11

",https://www.piste-ciclabili.com/print/3023-lungo_i_torrenti__gua%27_-_agno_-_chiampo_nel_vicent
3900,3910, No, No,"
Bel percorso ad anello lungo oil fiume Brenta passando per bassano del grappa ed il suo famaso ponte,ed attraversando la famosa piazza di Marostica, attenzione ad alcuni tratti malagevoi da percorrere con bici a mano.

"," 21 luglio 12

",https://www.piste-ciclabili.com/print/3910-lungo_il_fiume_brenta_(anello)
3901,1129, Non votato, Non votato,"
Percorso lungo l'Adige a Verona.

Si parte dalla congiunzione del percorso ciclabile di Via Pallone e si va fino a Villa Bernini Buri.

Nel parco della villa, molto bella, si possono ammirare un paio di sequoie molto rare in europa. Il parco è solitamente di libero accesso nelle ore diurne.

"," 11 gennaio 09

",https://www.piste-ciclabili.com/print/1129-lungo_l%27adige_a_verona_est
3902,3839, No, No,"
Pedalata ad anello lungo il fiume Adige ed Adigetto passando per Badia Polesine lendinara e Fratta con le sue belle ville.

"," 11 giugno 12

",https://www.piste-ciclabili.com/print/3839-lusia_-_lendinara_anello
3903,1816, Non votato, Non votato,"
Pista ciclabile Magrè-Ponte d'Oro

"," 30 ottobre 09

",https://www.piste-ciclabili.com/print/1816-magr%EF%BF%BD_-_ponte_d%27oro
3904,1648, Si, No,"
Prima tappa della manerba venezia.

La porzione da manerba a Peschiera è tutta su strada statale (da percorre la mattina presto) a bordo lago.

La parte da peschiera a Mantova è sulla ciclabile lungo mincio (ispirata da cicloturista mantova-peschiera)

La parte da Mantova a governolo deriva dall'itinerario di Galis (Mantova- Bagnolo - Governolo - Ostiglia - Revere - S.Benedetto - S.Giacomo) ovviamente solo fino a governolo

si prosegue fino a sustinente ove speriamo di trovare alloggio.

"," 23 giugno 11

",https://www.piste-ciclabili.com/print/1648-manerba_-_mantova_-_governolo_(1%EF%BF%BDtappa_del_manerba_-_venezia)
3905,130, Si, Si,"
Percorso ciclo pedonale che da Mantova arriva a Peschiera del Garda, attraverso 40 km di percorso suggestivo all'interno del parco del Mincio.

"," 26 febbraio 16

",https://www.piste-ciclabili.com/print/130-mantova_-_peschiera_del_garda
3906,1646, Non votato, No,"
A parte un piccolo tratto lungo il seriola a Mira (fondo terra-ghiaia) il percorso e tutto su asfalto lungo strade non trafficate (a parte 2 attraversamenti).

"," 26 agosto 09

",https://www.piste-ciclabili.com/print/1646-marano_-_fusina
3907,2439, Non votato, Non votato,"
Percorso principalmente su strade poco trafficate fino alla località Giare (cavane laguna sud)

"," 12 luglio 10

",https://www.piste-ciclabili.com/print/2439-marano_-_giare
3908,2204, Si, Si,"
Itinerario che si snoda parallelamente al Piave, attraversando Mareno, Santa Lucia, Ponte Piave

"," 23 settembre 11

",https://www.piste-ciclabili.com/print/2204-mareno_-_santa_lucia_-_ponte_di_piave_(anello)
3909,5538, No, No,"
Pista Ciclabile Quartiere Catene,con doppia corsia andata e ritorno, direzzione da Marghera verso Chirignago prestare attenzione strada molto trafficata nelle ore di punta con sbocchi laterali.

"," 11 giugno 15

",https://www.piste-ciclabili.com/print/5538-marghera_-_cavalcaferrovia_chirignago
3910,3506, Si, Si,"
Pista ciclabile che collega il paese di Marzana con grezzana. La pista e' asfaltata ed è separata dalla strada che costeggia.

Da segnalare la Villa Arvedi lungo il percorso.

"," 9 novembre 11

",https://www.piste-ciclabili.com/print/3506-marzana_-_grezzana_(vr)
3911,4110, No, No,"
Questo itinerario permette di esplorare una zona tranquilla e molto panoramica dei Colli Asolani, tra storia e natura.

La partenza avviene dalla splendida Villa Barbaro di Maser, dove è possibile anche effettuare una visita o pranzare nel vicino ristorante.

L'anello si sviluppa lungo continui sali-scendi, con panorami che cambiano continuamente, spaziando dalle pendici settentrionali dei Colli Asolani al Massiccio del Grappa.

Tappa obbligatoria nella piazza centrale di Asolo, uno dei borghi medievali meglio conservati d'Italia.

Il percorso non è particolarmente impegnativo, anche se viste le dimensioni delle strade e le pendenze è sconsigliato per i bambini più piccoli.

Tutte le strade sono secondarie e scarsamente trafficate, i posti di ristoro numerosi e i luoghi che meritano una sosta davvero tanti.

"," 10 dicembre 12

",https://www.piste-ciclabili.com/print/4110-maser_-_monfumo_-_asolo_(anello)
3912,2931, No, No,"
Partenza dalla chiesa di Maserada dove è possibile lasciare la macchina. Seguendo le indicazioni per il parco Gambrinus si arriva al punto di inizio del sentiero sterrato (ghiaia leggera, terra e a volte sassi) che costeggia il fiume Piave. Nel GPX allegato mancano proprio i primi 10Km del percorso perchè...non ho avviato la registrazione GPS!!.

Si pedala immersi nella natura attraversando a volte una boscaglia leggera e incrociando qualche lepre. Percorso alternativo e/o abbinabile, dal punto di inizio del sentiero seguire le indicazione per l'oasi ecologica.
Lunghezza totale del mio giro circa 28Km

"," 2 maggio 11

",https://www.piste-ciclabili.com/print/2931-maserada_sul_piave
3913,802, Si, Si,"
Ciclabile che collega le due parti della città divise dalla ferrovia

"," 18 settembre 08

",https://www.piste-ciclabili.com/print/802-mestre_-_centro_stazione_ferroviaria
3914,3512, Si, No,"
Strade a basso traffico e argini sterrati, arrivo al Parco dei Laghetti di Martellago e ritorno lungo il Marzenego e i suoi vecchi mulini.

Partendo da Mestre ci si può allaciare a itinerari già presenti.

","e 12

",https://www.piste-ciclabili.com/print/3512-mestre_-_laghetti_di_martellago
3915,3316, Si, No,"
Mestre Mirano slow... per non fare la Miranese!

"," 28 agosto 14

",https://www.piste-ciclabili.com/print/3316-mestre_-_mirano
3916,3342, Si, No,"
Percorso che collega Mestre alla Ciclovia del Sile ovvero Treviso e la via Claudia Augusta.

Si svolge prevalentemente su strade di campagna a basso traffico e piste ciclabili.

"," 15 maggio 12

",https://www.piste-ciclabili.com/print/3342-mestre_-_quarto_d%27altino_-_sile
3917,3266, Si, No,"
Importante percorso che collega Mestre alla Riviera del Brenta e quindi Padova (viceversa, come arrivare a Venezia).

Tranquillo, gradevole e sicuro, per la gran parte su piste ciclabili.

If you are cycling from Padua (Riviera del Brenta) to Venice (Mestre) this is probably the best way.

"," 29 luglio 14

",https://www.piste-ciclabili.com/print/3266-mestre_-_riviera_del_brenta
3918,3257, Si, No,"
Itinerario su strade minori a basso traffico e piste ciclabili.

"," 17 ottobre 12

",https://www.piste-ciclabili.com/print/3257-mestre_-_treviso
3919,804, No, Si,"
Ciclabile dal centro commerciale Auchan verso Trivignano Passando da Zelarino.

"," 18 settembre 08

",https://www.piste-ciclabili.com/print/804-mestre_-_zelarino
3920,4045, No, No,"
Ciclabile dal centro di Mestre fino alla fine di via Beccaria.

L'asfalto dalla stazione al supermercato Ali è pieno di buche

"," 18 ottobre 12

",https://www.piste-ciclabili.com/print/4045-mestre_centro_-_marghera
3921,5708, No, No,"
Circa 60 km di argini ed aree verdi tra Mestre e Quarto d'Altino.

"," 28 ottobre 16

","https://www.piste-ciclabili.com/print/5708-mestre:_argini_osellino,_zero,_sile_e_dese"
3922,803, Si, No,"
Ciclabile di collegamento tra il centro e il parco San Giuliano Percorrendo Viale San Marco

"," 18 settembre 08

",https://www.piste-ciclabili.com/print/803-mestre:_casa_di_cura_san_marco_-_parco_di_san_giuliano
3923,3258, Si, No,"
La Mestre che non ti aspetti, tra forti e torri, boschi e laguna.

Il Parco San Giuliano è il luogo ideale di partenza ed arrivo per questa tranquilla pedalata (parcheggi).
Si pedala su strade a basso traffico, strade agricole, argini, piste e sentieri ciclabili.

Variente - usciti dal Bosco di Mestre (che merita essere percorso in lungo ed in largo), su via Ca' Colombara, si può proseguire dritti attraversando un terreno agricolo (indicazioni ciclabili), quindi svoltare a sinistra su via Triestina e raggiungere così la Torre di Tessera. In questo caso il giro è più breve ma si perde la vista della torre di Dese e la gradevole campagna circostante.

L'erba sugli argini è tagliata periodicamente (naturalmente in primavera ed estate cresce che è un piacere, quindi se capitate il giorno prima dello sfalcio...). Negli altri periodi dell'anno l'insidia è il fango dopo le pioggie.

Si attraversano anche paesi quindi, tra bar (San Giuliano, Forte Carpenedo), trattorie e ristoranti (Forte Marghera, Campalto, Tessera, Favaro Veneto, Mestre) e aree pic nic (Punta Longa a Tessera, Bosco di Mestre) i ristori (per tutte le tasche e i gusti) non mancano.

"," 1 agosto 16

","https://www.piste-ciclabili.com/print/3258-mestre:_forti,_boschi_e_laguna"
3924,1029, No, Non votato,"
Percorso facile da provare

"," 27 novembre 08

",https://www.piste-ciclabili.com/print/1029-mestre:_giro_mtb
3925,5362, Si, Si,"
Un fantastico percorso per certi versi moderno e altri campagnoli vicino ad un canale ,da fare da soli o ancora meglio in compagnia!!!


"," 6 febbraio 15

",https://www.piste-ciclabili.com/print/5362-mestre:_s.giuliano_-_auchan
