,_id,commento,data
4900,548,"Alla ""Stazione di Loreggia"" oggi ho trovato un graditissimo punto di ristoro ""Capo Fermata Bike Cafè"". :si", 6 agosto 14
4901,548,Ciao caro grazie dell'informazione... faremo un esplorazione assieme., 16 luglio 14
4902,548,salve a tutti volevo segnalare che a poiana(vi) sono iniziati i lavori sulla continuazione della pista nella parte di Vicenza .vediamo fino a dove arriveranno., 16 luglio 14
4903,548,"qui un bel report fotografico degli amici di jobike,ai quali va il mio personale ringraziamento.", 26 aprile 14
4904,548,marco84BS wrote:, 11 aprile 14
4905,548,perfetto! grazie 1000 :cool, 11 aprile 14
4906,548,"allora da Vicenza sei a Poiana di granfion in. via pasini. che si incrocia con la ciclabile ed è una estremità, da parte di Treviso sei a via Francesco baracca più o meno comunque su google si vede la striscia dove passava la ex ferrovia.comunque se ti devi muovere in treno per essere più vicino alla pista sono o a grisignano di zocco o a camposampiero di Padova. vedi te se no a Treviso.", 11 aprile 14
4907,548,Un saluto a tutti., 10 aprile 14
4908,548,"Buon giorno a tutti, una fontana a Camposampiero all'incrocio con la ciclabile del Muson, un'altra nella zona di S. Cristina, di queste sono sicuro di altre non ho ricordo. A questo punto un'altra perlustrazione è d'obbligo :cool", 24 marzo 14
4909,548,"Ciao a tutti, volevo chiedere a chi ha già percorso la treviso ostiglia se lungo la tratta ciclabile tra la zona di Padova e Treviso ci sono fontanelle per riempire la borraccia, grazie e buone pedalate!", 24 marzo 14
4910,548,Grazie Nestore per i suggerimenti. Sono ansioso di provare il percorso. Ciao e a presto. Aurelio, 22 marzo 14
4911,548,"Buongiorno Aurelio, proveniendo da Vicenza lungo la Sp 23 trovi parcheggio poco prima del cartello fine Poiana De Granfion, precisamente all'altezza dell'incrocio con via Sebenico c'è un parcheggio, da qui dopo un centinaio di metri a sinistra trovi via Pasini (strada chiusa) la imbocchi e sulla tua destra a 200/300 metri trovi l' inizio della ciclabile che ti porta alle porte di Treviso. Attenzione che a Campo S. Martino bisogna andare in statale per attraversare il Brenta. Oppure se vuoi puoi proseguire per Campodoro fare sosta al bar la Piazzetta, ottimi tramezzini, parcheggiare e tornare sui tuoi passi, fino a via Pasini. Spero di esser stato chiaro. Buona pedalata.", 22 marzo 14
4912,548,"Ciao a tutti! Vorrei sapere, partendo da vicenza, in che punto è più conveninete lasciare l'auto. La pista è percorribile fino a Treviso? Grazie a tutti.", 22 marzo 14
4913,548,"Nestore grazie, mi hai confermato quanto sapevo. :inca :cry", 19 marzo 14
4914,548,"Caro amico, la ciclabile inizia alla periferia di Treviso ed è percorribile fino a Poiana di Granfion (due chilometri dopo Campodoro) confine delle provincie PD VI. Oltre questo limite non c'è nulla, ovvero le tracce della linea ferroviaria inghiottite dalla vegetazione. Guardando con Google maps riesci ad individuare tutto il percorso fino ad Ostiglia, in certi punto esistono ancora i binari. Buon divertimento.", 19 marzo 14
4915,548,"Vittorio ti ringrazio, Nestore per cortesia mi sai dire niente in merito? :boh", 19 marzo 14
4916,548,"...la TV-Ostiglia è percorribile dalla stazione S. Quaranta di TV fino a Pojana alle porte di Grisignano di Zocco...vai leggere tutta la storia di questa pista ciclabile sul sito, è interessante.Se vuoi mettiti in contatto con Nestore ....profondo conoscitore di questa.Buone pedalate Vittorio.", 19 marzo 14
4917,548,"per cortesia un'informazione, ma per l'Ostiglia la pista esiste o è ancora da fare? ho visto che termina a Campodoro.", 19 marzo 14
4918,548,"...informarsi sul divieto di circolazione delle bici della TV-Ostiglia in vigore il 23.3.2014 ....cartelli in loco nel tratto Levada -Piombino verso Camposampiero e Muson dei Sassi in direzione Campodarsego- P.Vigodarzere...orario 08-12... x camminata ecologica.Nel fare la TV.Ostiglia il giorno 13.3.2014 e trovando gli avvisi del divieto, ho cercato informazioni in loco delle modalità di questo , non trovando risposta.La cosa più saggia è quella di metterla nel sito x evitare sorprese per chi volesse farla nel suddetto giorno e ora.Provate a telefonare ai Comuni interessati.Vittorio .", 16 marzo 14
4919,548,Buonasera a tutti., 14 marzo 14
4920,548,Invece sei un maschione :lol o ti hanno scambiato per una biondina :asd :asd :asd Non te la prendere scherzo!!! ma non ho capito il tuo intervento., 12 marzo 14
4921,548,AAAAhHhHh fino ad ora pensavo di essere un maschietto :asd :asd :asd, 12 marzo 14
4922,548,"Diciamo che lo sterrato migliora a Santa Cristina, ti consiglierei la partenza da qui visto che hai il carrellino.", 4 marzo 14
4923,548,"Grazie Romeo,", 4 marzo 14
4924,548,"Buonasera Fabrizio, prendi la via Noalese in direzione Quinto, all'altezza dell' aereoporto, penso trovi anche parcheggio, imbocchi a dx la via Aereoporto, nei pressi dell'incrocio con via Boiago inizia la ciclabile sulla sx ,30 metri più avanti dell'incrocio. La puoi vedere anche con Google maps.", 3 marzo 14
4925,548,Gentilmente qualcuno mi dice dopo posso iniziare la pista vicino a Treviso? Trainerò un bambino su un trailer quindi eviterei di partire dal centro di Treviso., 3 marzo 14
4926,548,"Oggi 21 febbraio ho voluto soddisfare una mia curiosità.Tenendo conto delle informazioni di Nestore e di giuly11,ho voluto scoprire dov'è realmente la partenza della ferrovia Treviso-Ostiglia.Tutto inizia dalla ex stazione Santi Quaranta Tv (via Luglio xv ).Vasta possibilità di parcheggio macchina.Si fa il sottopasso ferroviario adiacente,si esce in via Bonzi ,si prosegue x 50m ,sulla destra c'è un varco ciclopedonale prima di un edificio colore chiaro (è la sede Ass. degli scacchi ),si passa sotto il cavalcavia della Noalese,si affianca il centro sportivo, si continua per strette vie restando vicini il più possibile alla ferrovia,(percorso intuitivo). Brava giuly 11!Si rimonta sulla sede ferroviaria x circa 300 m, poi si devia sulla destra, attraverso i campi x 100 m circa,si riprende poi una strada asfaltata, si costeggia sulla destra una pista di go-kart,la Dogana ,al termine si prende una strada asfaltata abbandonata,si gira a sinistra( a 100 m si vede la sede della ferrovia),la si attraversa,altri 100 m si sbuca sulla Via Bojago a destra x 600 m si incrocia la via Aereoporto ,ancora a destra x 30 m un capitello e subito dopo la sede della ferrovia (indicazioni della ciclabile ).Per chi non volesse percorrere tutto l'itinerario dall' inizio,e viene da Nord, consiglio di percorrere in auto il cavalcavia della Noalese sulla ferrovia,alla fine del quale si gira immediatamente sulla destra in Via A.Corona (sulla sinistra si vede il campanile di S. Giuseppe) e si prosegue x 100 m ,si prende a sinistra( Via Giovanni Martini) fino a collegarsi con Via Bojago,poi si procede come sopra.Spero che questa mia ricognizione vi sia utile e chiara.Buon divertimento a tutti ! Vittorio", 21 febbraio 14
4927,548,.....grazie Nestore....le buone informazioni danno garanzie di una buona gita ....soprattutto quelle del rifornimento di energie....invito tutti a seguire esempio da Nestore (x il piacere di tutti)...chissà potremmo anche incontrarci ....buon divertimento...., 24 gennaio 14
4928,548,"Buongiorno a tutti, rispondo a Vittorio. Dopo il ponte sul Brenta a Campo s. Martino proseguire lungo la SP 10 usufruendo della pista ciclabile annessa, fare attenzione dopo alcune centinaia di metri c'è il cartello che indica la Ciclabile TV Ost. a Sinistra. Se non ricordo male dovrebbe essere via Verdi (strada chiusa) comunque la ciclovia si trova a sud della SP 10 più o meno parallelamente. Ora, dopo essere riusciti ad intercettarla, la si percorre ininterrottamente fino alla fine: Poiana de Granfion, frazione di Grisignano di Zocco. A questo punto personalmente ho girato a sinistra in direzione di Campodoro, Limena, dove ho preso il percorso lungo il Brenta in direzione Ponte di Brenta.", 23 gennaio 14
4929,548,. ..percorsa il 22.01.2014 da Quinto di Treviso fino Campodoro tutto OK..per proseguire bisogna uscire dal tracciato originale...(devono costruire il ponte sul fiume Brenta) ...segnalazioni in loco.., 23 gennaio 14
4930,548,questa pista ha un tale successo che ne parlano anche qui, 20 dicembre 13
4931,548,"Ad ogni modo l'itinerario rimane una ""chicca"" in Veneto alla pari della Peschiera-Mantova (che corre in parte in Lombardia) e della Calalzo-Cortina-Dobbiaco (che corre in parte nella provincia autonoma di Bolzano).", 16 dicembre 13
4932,548,Bravo ciacio62, 16 dicembre 13
4933,548,Sono intervenuto ....ma non è automatica la modifica...... :boh, 16 dicembre 13
4934,548,"Anch'io ho spesso fatto segnalazioni riguardo a località che non si trovano nei comuni indicati, ma .... nulla!", 16 dicembre 13
4935,548,Ho segnalato più volte.......ma nisba., 16 dicembre 13
4936,548,"Si spera che chi fa le modifiche sappia quel che fa, vale a dire sia uno dei nostri e lavori nell'interesse di tutti. C'è comunque Alberto che deve approvare le modifiche prima di pubblicarle e questa per me è già una garanzia sufficiente; altrimenti chiunque potrebbe immettere dei percorsi fasulli e menarci tutti per il naso!", 15 dicembre 13
4937,548,:boh, 15 dicembre 13
4938,548,A Ciacio 62., 15 dicembre 13
4939,548,"L'itinerario continua ad essere segnalato come ""non"" adatto ai bambini :confused .....lo ripeto :noti non c'è niente di più adatto ai bambini nella nostra regione: in sede protetta (""TUTTO""), larghezza minima di 2/3 metri, asfaltato per la quasi totalità del tracciato, nessuna pendenza........non so .... forse bisogna mettere ai lati i materassi :asd ...scusate l'ironia ma faccio fatica a capire chi segnala in qiesto modo.", 14 dicembre 13
4940,548,Credo chela discrepanza di km stà nel fatto che io ho contato i km partendo da quinto e non da treviso.vi chiedo scusa perchè ho dato per scontato il punto di partenza., 2 novembre 13
4941,548,:cool, 1 novembre 13
4942,548,"Ciao Gibe, :uhm devo dirti che i chilometri dichiarati da me, Nestore sono esatti, metro + metro - :cool.", 31 ottobre 13
4943,548,Gibe wrote:.... i sette km e mezzo in provincia di treviso sono in sterrato molto ben messo tanto che ho incrociato diverse bici da corsa., 21 ottobre 13
4944,548,"Buongiorno a tutti, molto probabilmente chi ha dichiarato una cinquantina di chilometri da Poiana a Treviso (io compreso) avrà il contachilometri starato :si :asd", 21 ottobre 13
4945,548,"Ciao a tutti.volevo intervenire solo per dire che da poiana a quinto i km non sono una cinquantina come scritto da più di qualcuno ma sono circa quaranta,fatti stamattina assieme a mia moglie.confermo che il tracciato in provincia di vicenza e padova è totalmente asfaltato (tranne circa 500m per una deviazione fatta per oltrepassare il fiume brenta)mentre i sette km e mezzo in provincia di treviso sono in sterrato molto ben messo tanto che ho incrociato diverse bici da corsa.", 20 ottobre 13
4946,548,"Ciao Walter, come anticipato negli interventi precedenti, in direzione Treviso la ciclabile inizia a Poiana di Granfion (Vi) e si estende per una cinquantina di chilometri. A Badoere passi dalla provincia di Padova a quella di Treviso con conseguente cambio di fondo: da asfalto a sterrato.", 20 ottobre 13
4947,548,"Ciao, qualcuno mi puo' dare notizie sul tratto Ostiglia - Treviso? Grazie", 20 ottobre 13
4948,548,"Grazie! questa mattina ho fatto quel tratto, proveniendo da Quinto.", 15 ottobre 13
4949,548,"Ciao,", 15 ottobre 13
4950,548,"Ciao Nestore,", 15 ottobre 13
4951,548,"Giuly, intendi la chiesa di S. Giuseppe?", 14 ottobre 13
4952,548,"Salve a tutti,", 13 ottobre 13
4953,548,"Caro Cesco, a Ostiglia ci sono arrivato, ma non percorrendo la ciclabile. La ciclovia parte da Treviso e si interrompe a Poiana di Granfion in povincia di Vicenza, come già detto in precedenza.", 13 ottobre 13
4954,548,"...ho una gran paura che Ostiglia NON sia raggiungibile, io ci abito ad una decina di km e sinceramente della ciclabile che va a Treviso nessuno ne parla...e sinceramente NON saprei nemmeno dove dovrebbe ""sbucare""....", 13 ottobre 13
4955,548,Ciao qualcuno di voi è riuscito ad arrivare fino ad ostiglia? :cool, 13 ottobre 13
4956,548,":) concordo sulla opportunita di avere asfalto sulle pi-ci e addirittura sarei dell'avviso,laddove i fondo son pochi,di asfaltarne almeno la meta' della larghezza privilegiando la lunghezza e procedendo successivamente al completamento.", 10 ottobre 13
4957,548,Scusate ........volevo rispondere anche a chi criticava l'asfalto e far riflettere sulla sicurezza di chi usa la ciclabile., 9 ottobre 13
4958,548,"Qualcuno l'ha segnalata come non adatta ai bambini. Niente di più falso, è interamente in sede protetta, asfaltata per 3/4 e la parte sterrata ha un fondo di ghiaino molto compatto. Il dislivello massimo sono i cavalcavia....ma chi è che scrive queste bugie?????", 9 ottobre 13
4959,548,"Ciao Massimo, devi sapere che non è ancora completa. Il tratto percorribile parte da Treviso (aeroporto) arriva a Poiana di Granfion (Vicenza) circa 50Km. Il tratto da Treviso a Badoere (Pd) è sterrato, da Badoere a Poiana è asfaltato.", 8 ottobre 13
4960,548,"Salve, per favore, faccio una domanda: è asfaltata per tutti i suoi 116 km? Grazie in anticipo per la risposta, Massimo", 8 ottobre 13
4961,548,"Buongiorno a tutti, caro Oscar l' inizio è in via Aeroporto all'altezza dell'incrocio con Strada Boiago.", 2 ottobre 13
4962,548,Ma qualcuno ha provato il percorso tra Treviso e Quinto. Nei resoconti dell' inaugurazione non ho capito dove parta. Ma pare che corra vicino al Sile e parta in Via Aeroporto., 1 ottobre 13
4963,548,molte grazie Nestore..., 27 settembre 13
4964,548,"Con certezza ti dico di partire da Quinto di Treviso ( il tratto da Treviso a Quinto non l'ho ancora verificato, lo farò a giorni) e arrivi tranquillamente a Poiana di Granfion (Vi) per un totale di 50 km circa. Io e te ci siamo già scambiato notizie. Come avrai letto puoi benissimo farla con i bimbi. Quando hai intenzione di percorrerla fammi sapere, sarei ben lieto di aiutarti con maggiori dettagli e magari, se hai piacere, anche di accompagnarti. Comunque Luca Pegoraro ha aggiornato il percorso da poco.", 26 settembre 13
4965,548,"visto che non sono della zona, mi riassumereste, ad oggi, da che paese più o meno posso partire e dove arrivo percorrendo la ciclabile completata, così poi lo cerco su maps e ci ragiono sopra...grazie :cool", 26 settembre 13
4966,548,"Ciao a tutti, percorsa ieri. Ora si arriva a Poiana di Grafion (VI) 2 km oltre Campodoro. Completata l'asfaltatura, anche della variante a Campo San Martino, dove si attraversa il ponte della provinciale dotato di ciclabile per rientrare, dopo poco (qualche centinaia di metri). Trovate info dettagliate sul commento di Luca Pegoraro che ieri mi ha accompagnato.", 25 settembre 13
4967,548,"Ciao a Tutti,", 24 settembre 13
4968,548,"Percorsa a inizio settembre partendo da Padova lungo il Muson dei Sassi, svoltando a destra a Loreggia proseguendo poi fino a Treviso. Veramente incantevole, speriamo si riesca ad attivare tutto il percorso sino ad Ostiglia. La cosa che più mi ha sorpreso è passare di fianco alle vecchie stazioni ferroviarie.", 23 settembre 13
4969,548,"Ciao gente ma quanto e' bella la nostra Ostiglia? :) Avete idea cosa sarebbe diventata se andava in porto il proggetto di farla diventare una strada camionabile? Vado spesso a camminare e ogni volta mi sorprendo.Si respira aria buona gli occhi si riempiono della bellezza dei paesaggi della nostra campagna, si incontrano persone ci si scambia saluti opinioni,si socializza,tutto questo e' un valore immenso, senza contare che nel tempo con un po' di organizzazione arriveranno riscontri economici e perche' no anche lavoro! Su cari ciclisti,in questo contesto e' poco probabile prendere velocita', dobbiamo essere un po' tolleranti gli uni verso gli altri, l'Ostiglia ci appartiene godiamocela!!!!buona vita a tutti. Vittoria", 22 settembre 13
4970,548,Aggiungo un nuovo aggiornamento ai lavori fatti nella via Ostiglia., 18 settembre 13
4971,548,"Ciao Nestore, sono libero martedì prossimo e mercoledì 24 il 29 riposo perchè lunedì 30 parto per la mia 4 giorni che ho presentato su amici cercasi. :cool", 15 settembre 13
4972,548,"Ciao Nestore, ti faccio sapere al più presto quando posso. Faccio il turnista e ho giorni liberi durante la settimana.", 7 settembre 13
4973,548,Caro Luca purtroppo domenica ho un impegno ( vado in treno a Bologna per un giro in loco con la Fiab di Mestre) potrebbe essere il 29/09/2013. Sempre se non sei libero nei giorni feriali., 6 settembre 13
4974,548,"Ciao Nestore, :cool ti ringrazio per i tuoi ringraziamenti, se vuoi già domenica prossima ci possiamo incontrare nel percorso. Dimmi tu dove, calcola che io sono di Villafranca Padovana. Mi piacerebbe fare il pezzo che da Campodoro va verso Ostigia che per motivi di tempo non sono riuscito ancora fare.", 6 settembre 13
4975,548,"Grazie luca, informazioni interessanti sul proseguo dei lavori, quanto prima verrò ad ispezionare il nuovo tratto. Buone pedalate a te... chissà che non ci incontriamo.", 5 settembre 13
4976,548,"In questi giorni ho fatto alcuni pezzi della via Ostigia, io abito a Villafranca Padovana e ho avuto modo di vedere i lavori che stanno facendo per completare tutto il percorso fino a Campodoro. Stanno lavorando alla grande..... e stanno preparando veramente un bel percorso adatto a tutti, famiglie con bambini piccoli ecc... ecc... ecc... . Pensate che nel mese di agosto ne ho fatto un pezzo che era ancora con ciottoli "" rovinassi"" e lunedì pomeriggi tutto il tratto che va da Campodoro oltre Pieve di Curtarolo era stato spianato e battuto. Io lunedì pomeriggio sono riuscito a percorrerla dalla Boschiera lovalità Piazzola sul Brenta fino a dopo Loreggia, Peccato che essendo partito alle 16.00 del pomerigio e dovendo calcolare il ritorno non sono riuscito arrivere alle sorgenti del Sile dove passa la via. Anche in tempo di CRISI, per fortuna qualcosa si sta muovendo....", 4 settembre 13
4977,548,"Io dico che non siamo mai contenti! la Treviso Ostiglia è una ciclopedonale ad uso di tutti: famiglie in passeggiata, mamme con i passeggini, podisti, amici degli animali ecc. ecc. per i ciclisti con esigenze particolari, se non sanno apprezzare, non è un percorso adatto. Io sono prevalentemente un cicloviaggiatore, amante della Mtb e spesso percorro questa ciclabile con piacere... sterrato, asfalto, sbarramenti, tutto mi diverte. Mi piace andare in bicicletta e a seconda della voglia scelgo i percorsi. Non vado certo su questa ciclabile a sfogare la voglia di velocità o l'abilità fuoristradistica. Divertiamoci e apprezziamo ciò che viene fatto per noi!", 23 agosto 13
4978,548,fatta ieri da quinto a trebaseleghe ...bellissima e all'ombra ...un vero peccato la parte nel padovano asfaltata ... ... se voglio andare su asfalto vado per strada o sui marciapiedi .... possibile che nel padovano se ne freghino altamente dell'inquinamento dell'asfalto e non abbiano minimamente uno spirito ecologico ?... sul fatto della larghezza devo dire che è perfetta basta rispettare le altre persone e adeguare la velocità ..., 23 agosto 13
4979,548,Solo che non facciano la pista ciclabile troppo stretta...altrimenti diventa impraticabile nel lungo periodo se le biciclette diventano molte., 21 agosto 13
4980,548,Confermo l'asfaltatura per tutto il percorso fino a Camposampiero, 15 maggio 13
4981,548,Partito da Quinto di Treviso arrivato a Trebaseleghe e ritorno., 15 maggio 13
4982,548,A chi interessa gruppo su Facebook https://www.facebook.com/groups/2028654 ... 6/?fref=ts, 9 aprile 13
4983,548,"Percorso ieri il tratto Quinto di Treviso fino al fiume Muson dei Sassi (qui interseca l'itinerario lungo il muson dei sassi da Padova a Castelfranco) Cartelli indicatori a lato del ponte per cui è impossibile sbagliare. Confermo le note precedenti, itinerario asciutto nonostante le abbondanti piogge dei giorni precedenti. Adattissimo ai bambini in quanto tutto questo tratto è su sede protetta (attenzione solo agli attraversamenti, che sono però ben segnalati da barriere di legno sulla ciclabile)", 8 aprile 13
4984,548,"bubuoki wrote:pista percorsa da treviso in direzione ostiglia il 2/3/2013. Nel tratto della provincia di treviso il fondo è sterrato ma ben battuto, nel tratto padovano ben asfaltato. Il persorso si blocca inesorabilmente per alvori dopo arsego/san giorgio delle pertiche senza possibilità di bypassarlo. peccato.", 7 aprile 13
4985,548,"pista percorsa da treviso in direzione ostiglia il 2/3/2013. Nel tratto della provincia di treviso il fondo è sterrato ma ben battuto, nel tratto padovano ben asfaltato. Il persorso si blocca inesorabilmente per alvori dopo arsego/san giorgio delle pertiche senza possibilità di bypassarlo. peccato.", 3 marzo 13
4986,548,Salve a tutti., 19 gennaio 13
4987,548,Proprio bello il tratto da Camposampiero a Quinto. Non me lo aspettavo! Si pedala lontano dal traffico e sempre in mezzo ai campi. Consigliato :cool, 10 gennaio 13
4988,548,"Ciao a Tutti,", 6 gennaio 13
4989,548,"Ciao,", 6 gennaio 13
4990,548,ciao io sono di ostiglia ma non so da dove inizia questa ciclabile dalle mie parti qualcuno sa dirmelo?? grazie.., 4 gennaio 13
4991,548,Per Elisa e per tutti gli altri che arrivati a Quinto si ritrova dispersi nel nulla:, 3 dicembre 12
4992,548,"Ciao sono Elisa e ormai da quest'estate una volta alla settimana percorro l 'ostiglia. Quando arrivo alla fine nei pressi di Quinto, finisce definitivamente? Non va oltre??? Ho provato ad inoltrarmi in ogni stradina,ma niente....sapete qualcosa per aiutarmi? Comunque è una pista fantastica, peccato ultimamente che il tempo non sia favorevole.... Ciao", 25 novembre 12
4993,548,Fatta ieri molto bella. A Camposampiero mi son perso pure io. Praticamente da dopo il sottopasso bisogna seguire la curva che dopo duecento metri riporta sullo sterrato e non la ciclabile che porta fuori città., 22 ottobre 12
4994,548,"fatta 15 giorni fa, bellissima consigliata per tutta la famiglia, unico neo per chi non conosce a camposampiero ci si perde eppure avevano stanziato del denaro per collegare il tratto che da Santa Giustina collega con il muson dei sassi, basterebbe sistemare i binari morti della stazione di camposampiero ed il gioco è fatto. Lo trovo scandaloso che il comune di Camposampiero non abbia provveduto.", 19 ottobre 12
4995,548,Semplicemente eccezzionale la pista e' perfetta e tutta asfaltata e sabato ci sara' l'inaugurazione ., 17 ottobre 12
4996,548,I lavori stanno procedendo e se verranno mantenute le scadenze entro il 2013 dovrebbe essere completata per tutta la provincia di Padova. Purtroppo non ci sono ancora notizie dalle province di Vicenza e Verona., 15 ottobre 12
4997,548,"phil13 wrote:unico intoppo a Camposampiero, si proseguono circa un paio di km su strade comunali prima di riallacciarsi nuovamente alla ciclabile", 15 ottobre 12
4998,548,"Dopo Badoere prosegue asfaltata fino a Marsango, unico intoppo a Camposampiero, si proseguono circa un paio di km su strade comunali prima di riallacciarsi nuovamente alla ciclabile; comunque se si chiedono indicazioni ai residenti, tutti la conoscono. L'ho percorsa la scorsa domenica, partendo da Morgano e sono arrivato fino al termine (Marsango), dove prosegue (praticamente impraticabile) su ciottoli e bosco. A mio avviso, nonostante alcune critiche che ho letto, è tutt'altro che ""male"", credetemi che in Europa ce ne sono molto ma molto di peggio. Sicuramente i ""rallentatori"" che si trovano continuamente sono un disturbo ma anche una sicurezza per evitare di attraversare strade trafficate senza accorgercene. Speriamo i lavori vadano avanti, arrivando fino a Ostiglia perchè sicuramente può diventare una ""attrazione"" per molti appassionati europei e oltre di cicloturismo e fonte di business per futuri B&B e bar/ristoranti che ora tra l'altro mancano nei circa 30 km già disponibili.", 10 ottobre 12
4999,548,vorrei sapere se la pista prosegue dopo badoere e dove arriva grazie per l'informazione :confused, 9 ottobre 12
5000,548,"a volte basta contentarsi,perche' ho visto molto di peggio", 4 ottobre 12
5001,548,"Percorsa ieri, dovevo andare a Padova. Si vede la buona volontà che c'è dietro ne realizzarla. Tuttavia note dolenti: a parte che l'inizio a Quinto non è agevole da trovare, a parte che non è ancora tutta asfaltata (ma qui ci sarebbe da discutere sul fatto che una pista ciclabile esclude la percorrenza a certe tipologie di bici, che secondo me è un controsenso). Il problema più grosso è che ogni 500 metri ci sono dei ""tornelli"" che avranno un senso per evitare che entrino scooter, ma rendono secondo me impraticabile oltre che pericolosa la pista. Vi immaginate percorrere 113 km e praticamente fermarsi ogni 500 metri? Secondo me un'opera così ha ben poco senso, le piste ciclabili oltre che per la gita il weekend dovrebbero servire a togliere auto sulle strade di gente che va a lavoro, ma se sono queste le premesse dubito si andrà da qualche parte", 3 ottobre 12
5002,548,Fatibile da qiunto di treviso fino a marsango poi in costruzione, 10 settembre 12
5003,548,"Sì, da Camposampiero (Convento dei francescani) si percorrono circa due km di strada tradizionale, poi è disponibile la continuazione della Treviso-Ostiglia per ulteriori 5 km circa fino alla zona di Marsango. Lì per ora finisce.", 5 settembre 12
5004,548,Percorsa mercoledì 29 agosto. Percorribile fino a Camposampiero. Stavano ultimando i lavori sul ponte del Muson., 1 settembre 12
5005,548,Andrea Cogo https://www.facebook.com/events/4330098 ... ext=create CON GLI AMICI 5 STELLE E NON --, 15 luglio 12
5006,548,Percorsa Sabato 7 Luglio da Badoere sino a Camposampiero..., 9 luglio 12
5007,548,"Oggi percorsa da Quinto a Loreggia e continua ancora, alcuni ponti su fiumi o ferrovi in via di ultimazione ma basta uscire un attimo e rientrare poco dopo,l'unica pecca è l'asfalto in alcuni tratti, perche'? Per chi ama le ruote grasse l'asfalto è nemico.... :si", 7 giugno 12
5008,548,Ma il pezzo da Treviso dove parte? Dove c'è il Cerd in zona dogana?, 10 maggio 12
5009,548,Volevo informare tutti gli interessati che stanno procedendo anche alla sistemazione del tratti che va da Quinto a Treviso. L'hanno gia' disboscato e iniziato su brevi tratti a mettere il ghiaino. Per ora è percorribile solo a piedi come ho fatto io ;), 2 aprile 12
5010,548,"Ciao a tutti,", 1 aprile 12
5011,548,"Ciao, fatto sabato il tratto dalla stazione di Levada a Quinto e ritorno, con mia grande sorpresa hanno aperto il nuovo ponte sul Sile in localita' Santa Cristina ( data apertura 3 settembre 2011 ).", 27 marzo 12
5012,548,Buon Segno sembra dunque che la provincia di Padova mantenga le promesse. Vediamo se con i fondi sbloccati si riesce a terminarla fino ad Ostiglia. penso sia un bell'itinearario anche per me che sono un po + fuori mano rispetto al tracciato., 3 febbraio 12
5013,548,"Buongiorno a tutti,", 3 febbraio 12
5014,548,"Ciao a tutti,", 13 settembre 11
5015,548,"Entro il 2012 Padova e Treviso saranno raggiungibili in bicicletta con un itinerario cicloturistico molto suggestivo che segue la pista ciclabile del Muson dei Sassi e quella in costruzione dellex ferrovia TrevisoOstiglia, spaziando dalle suggestioni religiose del Cammino di SantAntonio, a quelle storiche evocate dalla vecchia ferrovia, dai paesaggi agrari padovani a quelli fluviali del Parco Naturale del Fiume Sile.", 27 agosto 11
5016,548,Concordo anch'io con Schweiz69: questo sito dovrebbe servire a pubblicizzare ciclopiste percorribili e non progetti ai quali andrebbe dedicata una sezione speciale. Confermo anch'io il fatto che da Legnago ad Ostiglia non esiste nulla che non sia il vecchio tracciato ferroviario in abbandono e ponti mancanti sui fiumi che non consentono il bel percorso lineare astrattamente esistente! :cupo, 25 aprile 11
5017,548,ciao volevo sapere quando verra fatto il tratto che parte da TREVISO a QUINTO!!! :cry :cry :cry E ANNI CHE L'HO ASPETTO!.......il ponte sul fiume sile?doveva es il genio ad occuparsene? :lol ...mah...ciao salvatore :inca, 7 dicembre 09
5018,548,ciao a tutti ho fatto il tratto Badoere-Treviso-, 7 agosto 09
5019,548,":boh Purtroppo si ferma alla vecchia stazione di Levada appena dopo la stazione (300 m)di Badoere, ho provato anche oltre Levada vicino a villa Marcello ma senza risultati.Della vecchia ferrovia non si vede traccia se non una siepe lunga e in abbandono. Comunque Io da lì proseguo a dx fino al centro di Badoere e da dietro la piazza della Rotonda(3,8km)vado fino alle sorgenti del Sile a Casacorba attraverso tutte delle stradine in terra battuta e percorso veramente bello e tranquillo. Saluti Fafner", 15 maggio 09
5020,548,"Ciao a tutti,", 14 maggio 09
5021,548,Certo che se tale ciclabile completa non esiste non ha senso pubblicarla su questo sito...., 7 maggio 09
5022,548,"Di sicuro posso assicurarvi che tra ostiglia e cologna veneta non c'è ancora niente... solo la vecchia linea ferroviaria assolutamente impraticabile... da anni si parla di questa pista, ma sul tracciato della stessa esistono anched numerosi altri progetti alternativi in avanzata fase di sviluppo, come la tangenziale di minerbe, che occuperà a breve proprio il tracciato della prevista pista ciclabile che quindi purtroppo diventa sempre meno probabile, per lo meno in questo tratto.", 23 febbraio 09
5023,548,anche questo sito è molto interessante:, 14 ottobre 08
5024,548,"Ciao, se siete interessati sul sito http://www.ostigliaciclabile.it ci sono informazioni sullo stato di avanzamento del progetto.", 2 settembre 08
5025,548,Ciao, 9 agosto 08
5026,548,mi aggiungo anch'io alla cortese richiesta., 18 giugno 08
5027,548,"Ciao sono Giovanni da Treviso,", 13 giugno 08
5028,1903,Bel giro. La traccia ha una imprecisione verso la fine. Io dopo qualche giro a vuoto ho preso la direzione verso il bosco dei fontanassi ed e' pure meglio perche' merita una visita., 18 agosto 17
5029,1903,"Giro molto bello, molte info qui", 3 agosto 16
